curve_const,curve_wind,timestamp,oilgas,waterinj
1,0.384778529,07.04.2020 11:55,1.018850679,0.8
1,0.419312073,07.04.2020 12:00,0.994868997,0.8
1,0.429798361,07.04.2020 12:05,0.978697877,0.8
1,0.44028465,07.04.2020 12:10,0.97368459,0.8
1,0.450770938,07.04.2020 12:15,0.991373788,0.8
1,0.461257226,07.04.2020 12:20,1.020304107,0.8
1,0.471743514,07.04.2020 12:25,1.004311515,0.8
1,0.461260942,07.04.2020 12:30,0.98235629,0.8
1,0.419325081,07.04.2020 12:35,0.976858264,0.8
1,0.377449543,07.04.2020 12:40,0.994985354,0.8
1,0.33978082,07.04.2020 12:45,1.011859597,0.8
1,0.304554696,07.04.2020 12:50,1.005291014,0.8
1,0.269328572,07.04.2020 12:55,0.988578023,0.8
1,0.242612788,07.04.2020 13:00,0.975094186,0.8
1,0.22973802,07.04.2020 13:05,0.992105822,0.8
1,0.220224824,07.04.2020 13:10,1.004997401,0.8
1,0.21092464,07.04.2020 13:15,1.016722146,0.8
1,0.201624456,07.04.2020 13:20,0.992543897,0.8
1,0.192324272,07.04.2020 13:25,0.966406179,0.8
1,0.198061096,07.04.2020 13:30,0.983758286,0.8
1,0.227071661,07.04.2020 13:35,1.005592085,0.8
1,0.266343657,07.04.2020 13:40,1.017404717,0.8
1,0.308782163,07.04.2020 13:45,0.999575936,0.8
1,0.351437662,07.04.2020 13:50,0.977919211,0.8
1,0.399594256,07.04.2020 13:55,0.971925374,0.8
1,0.459329829,07.04.2020 14:00,0.995708197,0.8
1,0.535655017,07.04.2020 14:05,1.007229402,0.8
1,0.620472258,07.04.2020 14:10,1.018315288,0.8
1,0.706270094,07.04.2020 14:15,0.986937053,0.8
1,0.794264049,07.04.2020 14:20,0.967963922,0.8
1,0.877942049,07.04.2020 14:25,1.000235658,0.8
1,0.890926443,07.04.2020 14:30,0.998959545,0.8
1,0.813792705,07.04.2020 14:35,0.993835221,0.8
1,0.726917807,07.04.2020 14:40,0.987141273,0.8
1,0.64193958,07.04.2020 14:45,0.979249773,0.8
1,0.557909563,07.04.2020 14:50,0.979334719,0.8
1,0.480068574,07.04.2020 14:55,1.008907675,0.8
1,0.430280425,07.04.2020 15:00,0.999702362,0.8
1,0.414469558,07.04.2020 15:05,0.963791934,0.8
1,0.398658691,07.04.2020 15:10,0.963447127,0.8
1,0.382847824,07.04.2020 15:15,0.989119305,0.8
1,0.367094153,07.04.2020 15:20,1.010949097,0.8
1,0.353029915,07.04.2020 15:25,1.019064468,0.8
1,0.343486774,07.04.2020 15:30,0.986841073,0.8
1,0.339550616,07.04.2020 15:35,0.948532185,0.8
1,0.335614458,07.04.2020 15:40,0.965343099,0.8
1,0.3316783,07.04.2020 15:45,1.002865312,0.8
1,0.327742141,07.04.2020 15:50,1.011457886,0.8
1,0.323805983,07.04.2020 15:55,1.003569271,0.8
1,0.329168487,07.04.2020 16:00,0.961229873,0.8
1,0.348478985,07.04.2020 16:05,0.949780738,0.8
1,0.368889754,07.04.2020 16:10,1.002397155,0.8
1,0.391785691,07.04.2020 16:15,1.010187638,0.8
1,0.414774379,07.04.2020 16:20,1.010461214,0.8
1,0.437763067,07.04.2020 16:25,0.981995806,0.8
1,0.469876121,07.04.2020 16:30,0.970491269,0.8
1,0.516358323,07.04.2020 16:35,0.994950468,0.8
1,0.56831138,07.04.2020 16:40,1.003553019,0.8
1,0.62143892,07.04.2020 16:45,1.014604102,0.8
1,0.67456646,07.04.2020 16:50,1.001045289,0.8
1,0.728648965,07.04.2020 16:55,0.978184024,0.8
1,0.724388875,07.04.2020 17:00,0.975338247,0.8
1,0.633295701,07.04.2020 17:05,0.989643023,0.8
1,0.543422961,07.04.2020 17:10,1.017977247,0.8
1,0.461985429,07.04.2020 17:15,1.012727501,0.8
1,0.384529906,07.04.2020 17:20,0.984940542,0.8
1,0.315438634,07.04.2020 17:25,0.969654851,0.8
1,0.275108112,07.04.2020 17:30,0.99050645,0.8
1,0.272253652,07.04.2020 17:35,1.000535699,0.8
1,0.269399193,07.04.2020 17:40,1.016565912,0.8
1,0.266544733,07.04.2020 17:45,0.992007226,0.8
1,0.263690273,07.04.2020 17:50,0.975014007,0.8
1,0.260835814,07.04.2020 17:55,0.980985479,0.8
1,0.274308375,07.04.2020 18:00,0.998947069,0.8
1,0.312271467,07.04.2020 18:05,0.996148841,0.8
1,0.350345789,07.04.2020 18:10,0.984424803,0.8
1,0.393092442,07.04.2020 18:15,0.969535216,0.8
1,0.438286599,07.04.2020 18:20,0.994905611,0.8
1,0.483480756,07.04.2020 18:25,0.998862884,0.8
1,0.497699159,07.04.2020 18:30,1.019429744,0.8
1,0.465453931,07.04.2020 18:35,1.004816335,0.8
1,0.433208703,07.04.2020 18:40,0.979048989,0.8
1,0.400963475,07.04.2020 18:45,0.973174425,0.8
1,0.368939388,07.04.2020 18:50,0.993318323,0.8
1,0.340637336,07.04.2020 18:55,1.010642433,0.8
1,0.332788647,07.04.2020 19:00,1.004457796,0.8
1,0.353795913,07.04.2020 19:05,0.982126821,0.8
1,0.377146641,07.04.2020 19:10,0.974158368,0.8
1,0.40215529,07.04.2020 19:15,0.973762045,0.8
1,0.42716394,07.04.2020 19:20,1.024412612,0.8
1,0.452172589,07.04.2020 19:25,1.01923318,0.8
1,0.46064503,07.04.2020 19:30,0.980102938,0.8
1,0.444313158,07.04.2020 19:35,0.963430998,0.8
1,0.427981286,07.04.2020 19:40,0.978686482,0.8
1,0.411649414,07.04.2020 19:45,0.98796437,0.8
1,0.395317542,07.04.2020 19:50,1.034183489,0.8
1,0.37898567,07.04.2020 19:55,0.998107618,0.8
1,0.377643204,07.04.2020 20:00,0.988640936,0.8
1,0.398784849,07.04.2020 20:05,0.977625116,0.8
1,0.419926493,07.04.2020 20:10,0.983921138,0.8
1,0.441068137,07.04.2020 20:15,0.983181713,0.8
1,0.462209782,07.04.2020 20:20,0.992020164,0.8
1,0.483351426,07.04.2020 20:25,0.994671936,0.8
1,0.501211119,07.04.2020 20:30,0.97247371,0.8
1,0.514166208,07.04.2020 20:35,0.989504658,0.8
1,0.528418194,07.04.2020 20:40,0.989217775,0.8
1,0.543424842,07.04.2020 20:45,0.98043717,0.8
1,0.55843149,07.04.2020 20:50,0.979402855,0.8
1,0.573438138,07.04.2020 20:55,0.982912627,0.8
1,0.576234057,07.04.2020 21:00,0.982370509,0.8
1,0.560713883,07.04.2020 21:05,0.994512648,0.8
1,0.545193709,07.04.2020 21:10,0.977301715,0.8
1,0.529673535,07.04.2020 21:15,0.970933705,0.8
1,0.514831833,07.04.2020 21:20,0.990341589,0.8
1,0.50140792,07.04.2020 21:25,0.983400525,0.8
1,0.516780493,07.04.2020 21:30,1.002663565,0.8
1,0.580685374,07.04.2020 21:35,0.994469117,0.8
1,0.645945582,07.04.2020 21:40,0.971034875,0.8
1,0.711707676,07.04.2020 21:45,0.954743861,0.8
1,0.779102757,07.04.2020 21:50,0.992863191,0.8
1,0.846613317,07.04.2020 21:55,0.994877155,0.8
1,0.876087409,07.04.2020 22:00,1.011303481,0.8
1,0.848506798,07.04.2020 22:05,0.98762967,0.8
1,0.820926187,07.04.2020 22:10,0.96347946,0.8
1,0.793345576,07.04.2020 22:15,0.972196342,0.8
1,0.765764965,07.04.2020 22:20,1.00526894,0.8
1,0.738184354,07.04.2020 22:25,1.008946369,0.8
1,0.707703146,07.04.2020 22:30,1.004935795,0.8
1,0.673632927,07.04.2020 22:35,0.966731634,0.8
1,0.639860169,07.04.2020 22:40,0.948810519,0.8
1,0.606087411,07.04.2020 22:45,0.978401391,0.8
1,0.572314653,07.04.2020 22:50,1.01666735,0.8
1,0.538541895,07.04.2020 22:55,1.014095322,0.8
1,0.518081416,07.04.2020 23:00,0.983658375,0.8
1,0.51742668,07.04.2020 23:05,0.951800734,0.8
1,0.516771944,07.04.2020 23:10,0.958346353,0.8
1,0.516117207,07.04.2020 23:15,0.997812067,0.8
1,0.515462471,07.04.2020 23:20,1.028517284,0.8
1,0.514807735,07.04.2020 23:25,1.000092716,0.8
1,0.565993875,07.04.2020 23:30,0.966802231,0.8
1,0.696676602,07.04.2020 23:35,0.939093758,0.8
1,0.830887444,07.04.2020 23:40,0.960385331,0.8
1,0.924001002,07.04.2020 23:45,1.005227509,0.8
1,0.976418953,07.04.2020 23:50,1.016481864,0.8
1,0.995668428,07.04.2020 23:55,0.984367758,0.8
1,1,08.04.2020 00:00,0.95277171,0.8
1,1,08.04.2020 00:05,0.961378314,0.8
1,1,08.04.2020 00:10,0.989147724,0.8
1,1,08.04.2020 00:15,1.021099024,0.8
1,1,08.04.2020 00:20,0.997866545,0.8
1,1,08.04.2020 00:25,0.972921421,0.8
1,1,08.04.2020 00:30,0.954574686,0.8
1,0.990599203,08.04.2020 00:35,0.965158572,0.8
1,0.938561045,08.04.2020 00:40,1.031595208,0.8
1,0.800005451,08.04.2020 00:45,1.0024975,0.8
1,0.60620702,08.04.2020 00:50,0.977556401,0.8
1,0.429950089,08.04.2020 00:55,0.964706231,0.8
1,0.354125488,08.04.2020 01:00,0.965400132,0.8
1,0.40389326,08.04.2020 01:05,0.961549603,0.8
1,0.45565005,08.04.2020 01:10,0.967061576,0.8
1,0.507706346,08.04.2020 01:15,1.009929834,0.8
1,0.565629812,08.04.2020 01:20,0.964570527,0.8
1,0.625667689,08.04.2020 01:25,0.967061449,0.8
1,0.597692673,08.04.2020 01:30,0.965370077,0.8
1,0.448877861,08.04.2020 01:35,0.982667989,0.8
1,0.319315332,08.04.2020 01:40,1.015875571,0.8
1,0.213873271,08.04.2020 01:45,0.978076012,0.8
1,0.139484286,08.04.2020 01:50,0.969371572,0.8
1,0.082012003,08.04.2020 01:55,0.956086477,0.8
1,0.061795692,08.04.2020 02:00,1.006952527,0.8
1,0.098682435,08.04.2020 02:05,1.015709018,0.8
1,0.134128435,08.04.2020 02:10,0.986713571,0.8
1,0.178986286,08.04.2020 02:15,0.978069882,0.8
1,0.230481995,08.04.2020 02:20,0.981166849,0.8
1,0.300350743,08.04.2020 02:25,0.964426919,0.8
1,0.337441244,08.04.2020 02:30,0.985508702,0.8
1,0.319545261,08.04.2020 02:35,1.005534162,0.8
1,0.301649277,08.04.2020 02:40,0.984019444,0.8
1,0.283753293,08.04.2020 02:45,0.975773682,0.8
1,0.265857309,08.04.2020 02:50,0.977671786,0.8
1,0.247961325,08.04.2020 02:55,0.983167429,0.8
1,0.244857662,08.04.2020 03:00,1.00749903,0.8
1,0.263942479,08.04.2020 03:05,0.979103133,0.8
1,0.283027296,08.04.2020 03:10,0.970948106,0.8
1,0.302112113,08.04.2020 03:15,0.976382583,0.8
1,0.321196929,08.04.2020 03:20,0.985907489,0.8
1,0.340281746,08.04.2020 03:25,1.017380977,0.8
1,0.417606731,08.04.2020 03:30,0.975090005,0.8
1,0.596750014,08.04.2020 03:35,0.983776352,0.8
1,0.795724868,08.04.2020 03:40,0.981315217,0.8
1,0.938906563,08.04.2020 03:45,0.982745082,0.8
1,0.991259673,08.04.2020 03:50,1.012278145,0.8
1,1,08.04.2020 03:55,0.986963622,0.8
1,1,08.04.2020 04:00,0.979573146,0.8
1,0.996595263,08.04.2020 04:05,0.973476559,0.8
1,0.964865937,08.04.2020 04:10,0.976305404,0.8
1,0.866946603,08.04.2020 04:15,0.976622255,0.8
1,0.687324848,08.04.2020 04:20,1.001478858,0.8
1,0.506901724,08.04.2020 04:25,0.976179823,0.8
1,0.424508438,08.04.2020 04:30,0.985248164,0.8
1,0.462146311,08.04.2020 04:35,1.007466358,0.8
1,0.499784183,08.04.2020 04:40,0.996649581,0.8
1,0.540409585,08.04.2020 04:45,0.980114586,0.8
1,0.584069517,08.04.2020 04:50,0.983850964,0.8
1,0.627729449,08.04.2020 04:55,0.977422245,0.8
1,0.622878344,08.04.2020 05:00,0.996605145,0.8
1,0.545385823,08.04.2020 05:05,1.007173011,0.8
1,0.474692259,08.04.2020 05:10,1.008413572,0.8
1,0.407780481,08.04.2020 05:15,0.98648539,0.8
1,0.34449398,08.04.2020 05:20,0.982587499,0.8
1,0.288123818,08.04.2020 05:25,0.992034766,0.8
1,0.332346238,08.04.2020 05:30,1.004110702,0.8
1,0.558064191,08.04.2020 05:35,0.994240981,0.8
1,0.817729164,08.04.2020 05:40,1.002107844,0.8
1,0.969190505,08.04.2020 05:45,0.976072341,0.8
1,0.999850697,08.04.2020 05:50,0.963262064,0.8
1,1,08.04.2020 05:55,0.987338476,0.8
1,1,08.04.2020 06:00,0.974737482,0.8
1,1,08.04.2020 06:05,0.984040882,0.8
1,1,08.04.2020 06:10,0.988558611,0.8
1,1,08.04.2020 06:15,0.982061367,0.8
1,1,08.04.2020 06:20,0.980070031,0.8
1,1,08.04.2020 06:25,0.986805825,0.8
1,1,08.04.2020 06:30,1.001645174,0.8
1,1,08.04.2020 06:35,1.006458948,0.8
1,0.999835279,08.04.2020 06:40,0.975460387,0.8
1,0.983813134,08.04.2020 06:45,0.994837163,0.8
1,0.919276218,08.04.2020 06:50,0.989762514,0.8
1,0.769718008,08.04.2020 06:55,0.985535493,0.8
1,0.653493452,08.04.2020 07:00,0.997888407,0.8
1,0.640220538,08.04.2020 07:05,0.98763242,0.8
1,0.626947624,08.04.2020 07:10,0.979163125,0.8
1,0.61367471,08.04.2020 07:15,0.994958084,0.8
1,0.600401796,08.04.2020 07:20,0.984536433,0.8
1,0.587128882,08.04.2020 07:25,0.999973217,0.8
1,0.572782156,08.04.2020 07:30,1.000679705,0.8
1,0.556824712,08.04.2020 07:35,0.977385311,0.8
1,0.540867268,08.04.2020 07:40,0.99584933,0.8
1,0.52491598,08.04.2020 07:45,0.997761759,0.8
1,0.510303776,08.04.2020 07:50,0.99090276,0.8
1,0.496547359,08.04.2020 07:55,0.997784906,0.8
1,0.449374608,08.04.2020 08:00,0.984309302,0.8
1,0.354946038,08.04.2020 08:05,0.993983564,0.8
1,0.272015289,08.04.2020 08:10,0.997943301,0.8
1,0.203940399,08.04.2020 08:15,1.007409246,0.8
1,0.150670167,08.04.2020 08:20,1.006603988,0.8
1,0.108905341,08.04.2020 08:25,0.982040567,0.8
1,0.088103305,08.04.2020 08:30,0.99302727,0.8
1,0.094476564,08.04.2020 08:35,0.993346604,0.8
1,0.100849822,08.04.2020 08:40,0.993238524,0.8
1,0.107223081,08.04.2020 08:45,0.991021186,0.8
1,0.11359634,08.04.2020 08:50,1.000246832,0.8
1,0.119969599,08.04.2020 08:55,0.970030268,0.8
1,0.117101725,08.04.2020 09:00,0.986068595,0.8
1,0.10037215,08.04.2020 09:05,0.988892542,0.8
1,0.083537524,08.04.2020 09:10,0.992672151,0.8
1,0.065479302,08.04.2020 09:15,1.008867391,0.8
1,0.04707677,08.04.2020 09:20,0.973325982,0.8
1,0.028674238,08.04.2020 09:25,0.987566043,0.8
1,0.020770388,08.04.2020 09:30,0.992955342,0.8
1,0.028614562,08.04.2020 09:35,0.985516152,0.8
1,0.036458736,08.04.2020 09:40,0.978324823,0.8
1,0.044302909,08.04.2020 09:45,0.990250772,0.8
1,0.052147083,08.04.2020 09:50,0.984924714,0.8
1,0.059991256,08.04.2020 09:55,0.996287209,0.8
1,0.08793215,08.04.2020 10:00,1.001855446,0.8
1,0.14621653,08.04.2020 10:05,0.976609399,0.8
1,0.223486594,08.04.2020 10:10,0.968144162,0.8
1,0.332421669,08.04.2020 10:15,0.998463305,0.8
1,0.464190459,08.04.2020 10:20,0.992503918,0.8
1,0.615735813,08.04.2020 10:25,0.996207508,0.8
1,0.73753125,08.04.2020 10:30,0.969089198,0.8
1,0.800541601,08.04.2020 10:35,0.957282751,0.8
1,0.863417969,08.04.2020 10:40,0.958003284,0.8
1,0.905729075,08.04.2020 10:45,1.008456978,0.8
1,0.935133905,08.04.2020 10:50,1.008434008,0.8
1,0.964352926,08.04.2020 10:55,1.018277882,0.8
1,0.978203485,08.04.2020 11:00,0.989897835,0.8
1,0.981082458,08.04.2020 11:05,0.982433894,0.8
1,0.983961431,08.04.2020 11:10,0.989261622,0.8
1,0.986840404,08.04.2020 11:15,1.005860423,0.8
1,0.989719377,08.04.2020 11:20,1.009333658,0.8
1,0.99259835,08.04.2020 11:25,0.995390522,0.8
1,0.994325752,08.04.2020 11:30,0.985013592,0.8
1,0.994325799,08.04.2020 11:35,0.988537456,0.8
1,0.994325846,08.04.2020 11:40,1.000800054,0.8
1,0.994325893,08.04.2020 11:45,0.992389723,0.8
1,0.99432594,08.04.2020 11:50,0.973924045,0.8
1,0.994325987,08.04.2020 11:55,0.994218866,0.8
1,0.991638325,08.04.2020 12:00,0.982343183,0.8
1,0.9849191,08.04.2020 12:05,1.000150214,0.8
1,0.978199875,08.04.2020 12:10,1.002290966,0.8
1,0.962682277,08.04.2020 12:15,0.995531934,0.8
1,0.93916499,08.04.2020 12:20,0.981648285,0.8
1,0.915647703,08.04.2020 12:25,0.965080815,0.8
1,0.914484866,08.04.2020 12:30,0.994601184,0.8
1,0.946853705,08.04.2020 12:35,1.006289754,0.8
1,0.97463841,08.04.2020 12:40,1.016439029,0.8
1,0.985454681,08.04.2020 12:45,0.990846139,0.8
1,0.99470292,08.04.2020 12:50,0.9624939,0.8
1,1,08.04.2020 12:55,0.959753236,0.8
1,1,08.04.2020 13:00,1.015873537,0.8
1,0.994464191,08.04.2020 13:05,1.01068236,0.8
1,0.983724253,08.04.2020 13:10,0.982102996,0.8
1,0.966738808,08.04.2020 13:15,0.959418461,0.8
1,0.930355324,08.04.2020 13:20,0.949258597,0.8
1,0.890017477,08.04.2020 13:25,0.977550757,0.8
1,0.867404647,08.04.2020 13:30,1.023568805,0.8
1,0.897898408,08.04.2020 13:35,1.003864453,0.8
1,0.917674647,08.04.2020 13:40,0.984535488,0.8
1,0.937450885,08.04.2020 13:45,0.956506469,0.8
1,0.957227124,08.04.2020 13:50,0.969411457,0.8
1,0.974449673,08.04.2020 13:55,0.99028181,0.8
1,0.977496877,08.04.2020 14:00,1.027965689,0.8
1,0.97076483,08.04.2020 14:05,0.989163093,0.8
1,0.95808888,08.04.2020 14:10,0.959519981,0.8
1,0.945263785,08.04.2020 14:15,0.951372192,0.8
1,0.932438691,08.04.2020 14:20,0.968997527,0.8
1,0.919613596,08.04.2020 14:25,0.999421178,0.8
1,0.91303735,08.04.2020 14:30,1.004474538,0.8
1,0.915834375,08.04.2020 14:35,0.988280493,0.8
1,0.9186314,08.04.2020 14:40,0.980984533,0.8
1,0.921428426,08.04.2020 14:45,1.004094383,0.8
1,0.924225451,08.04.2020 14:50,1.015803917,0.8
1,0.927022477,08.04.2020 14:55,1.000701963,0.8
1,0.928693426,08.04.2020 15:00,0.994533945,0.8
1,0.928675261,08.04.2020 15:05,0.970940659,0.8
1,0.928657096,08.04.2020 15:10,0.995873405,0.8
1,0.928638931,08.04.2020 15:15,1.007107289,0.8
1,0.928620766,08.04.2020 15:20,1.005517944,0.8
1,0.928602601,08.04.2020 15:25,0.978041625,0.8
1,0.934230199,08.04.2020 15:30,0.983225763,0.8
1,0.948326443,08.04.2020 15:35,0.985504186,0.8
1,0.962422686,08.04.2020 15:40,0.992815697,0.8
1,0.97465971,08.04.2020 15:45,1.012845887,0.8
1,0.979461478,08.04.2020 15:50,0.981450623,0.8
1,0.983488976,08.04.2020 15:55,0.946716422,0.8
1,0.981269703,08.04.2020 16:00,0.989273135,0.8
1,0.956380953,08.04.2020 16:05,1.009356509,0.8
1,0.915817946,08.04.2020 16:10,1.010613834,0.8
1,0.860350838,08.04.2020 16:15,1.000015961,0.8
1,0.774339856,08.04.2020 16:20,0.984972911,0.8
1,0.688018428,08.04.2020 16:25,0.965213108,0.8
1,0.610625507,08.04.2020 16:30,0.991850303,0.8
1,0.543681096,08.04.2020 16:35,1.018545023,0.8
1,0.482440264,08.04.2020 16:40,1.000438178,0.8
1,0.424683885,08.04.2020 16:45,0.994741392,0.8
1,0.367753067,08.04.2020 16:50,0.972663917,0.8
1,0.317703745,08.04.2020 16:55,0.985768711,0.8
1,0.298405906,08.04.2020 17:00,1.002472304,0.8
1,0.322934344,08.04.2020 17:05,1.024635181,0.8
1,0.347462783,08.04.2020 17:10,0.993861928,0.8
1,0.37381127,08.04.2020 17:15,0.974489412,0.8
1,0.402999596,08.04.2020 17:20,0.963849666,0.8
1,0.432200118,08.04.2020 17:25,0.971197376,0.8
1,0.447617189,08.04.2020 17:30,1.003307569,0.8
1,0.442359083,08.04.2020 17:35,1.012294589,0.8
1,0.437100976,08.04.2020 17:40,0.976738147,0.8
1,0.43184287,08.04.2020 17:45,0.982179951,0.8
1,0.426584764,08.04.2020 17:50,0.995382446,0.8
1,0.421326657,08.04.2020 17:55,1.020682716,0.8
1,0.419458879,08.04.2020 18:00,1.00117978,0.8
1,0.422676592,08.04.2020 18:05,0.990456293,0.8
1,0.425894305,08.04.2020 18:10,0.977018274,0.8
1,0.429112018,08.04.2020 18:15,0.996976414,0.8
1,0.432329732,08.04.2020 18:20,1.008205285,0.8
1,0.435547445,08.04.2020 18:25,0.999619013,0.8
1,0.422334576,08.04.2020 18:30,0.985792168,0.8
1,0.384475835,08.04.2020 18:35,0.984584999,0.8
1,0.349158359,08.04.2020 18:40,0.993311994,0.8
1,0.317357017,08.04.2020 18:45,1.007908558,0.8
1,0.285555675,08.04.2020 18:50,1.002407685,0.8
1,0.253754332,08.04.2020 18:55,0.982825067,0.8
1,0.246535122,08.04.2020 19:00,0.964146235,0.8
1,0.27618911,08.04.2020 19:05,0.991601104,0.8
1,0.305843098,08.04.2020 19:10,1.010437001,0.8
1,0.335497085,08.04.2020 19:15,1.014066792,0.8
1,0.366131858,08.04.2020 19:20,0.994401547,0.8
1,0.400958406,08.04.2020 19:25,0.961704676,0.8
1,0.394549022,08.04.2020 19:30,0.969507184,0.8
1,0.331480489,08.04.2020 19:35,0.985133648,0.8
1,0.273539801,08.04.2020 19:40,1.00882829,0.8
1,0.221317767,08.04.2020 19:45,1.011717324,0.8
1,0.182188949,08.04.2020 19:50,0.984819454,0.8
1,0.144918441,08.04.2020 19:55,0.975376068,0.8
1,0.129822363,08.04.2020 20:00,1.002485277,0.8
1,0.136725506,08.04.2020 20:05,1.007363102,0.8
1,0.143940584,08.04.2020 20:10,1.003695486,0.8
1,0.15324451,08.04.2020 20:15,0.993134153,0.8
1,0.162908911,08.04.2020 20:20,0.971712595,0.8
1,0.172573312,08.04.2020 20:25,0.990806623,0.8
1,0.186776861,08.04.2020 20:30,1.006257654,0.8
1,0.207789133,08.04.2020 20:35,1.012825191,0.8
1,0.229572423,08.04.2020 20:40,0.973397751,0.8
1,0.259095517,08.04.2020 20:45,0.950148068,0.8
1,0.290613925,08.04.2020 20:50,0.960308954,0.8
1,0.322132333,08.04.2020 20:55,1.012573029,0.8
1,0.346780104,08.04.2020 21:00,1.009688283,0.8
1,0.361344736,08.04.2020 21:05,0.997764427,0.8
1,0.377933018,08.04.2020 21:10,0.966931593,0.8
1,0.395006608,08.04.2020 21:15,0.948355783,0.8
1,0.412080198,08.04.2020 21:20,0.984273833,0.8
1,0.429153788,08.04.2020 21:25,1.013640341,0.8
1,0.42276263,08.04.2020 21:30,1.010426186,0.8
1,0.38117435,08.04.2020 21:35,0.974859943,0.8
1,0.343252299,08.04.2020 21:40,0.956101875,0.8
1,0.308318144,08.04.2020 21:45,0.968162304,0.8
1,0.273383988,08.04.2020 21:50,1.000646935,0.8
1,0.238901422,08.04.2020 21:55,1.025643408,0.8
1,0.216769107,08.04.2020 22:00,0.984038513,0.8
1,0.203501309,08.04.2020 22:05,0.950277238,0.8
1,0.190233511,08.04.2020 22:10,1.003667677,0.8
1,0.176965713,08.04.2020 22:15,0.995137734,0.8
1,0.163697914,08.04.2020 22:20,1.009478586,0.8
1,0.150430116,08.04.2020 22:25,1.004474939,0.8
1,0.158550782,08.04.2020 22:30,0.963622136,0.8
1,0.198498031,08.04.2020 22:35,0.957741862,0.8
1,0.243100216,08.04.2020 22:40,1.010559008,0.8
1,0.302183318,08.04.2020 22:45,1.001286079,0.8
1,0.363564289,08.04.2020 22:50,1.006398919,0.8
1,0.433624512,08.04.2020 22:55,0.959609286,0.8
1,0.478146271,08.04.2020 23:00,0.969231312,0.8
1,0.482253106,08.04.2020 23:05,1.000761359,0.8
1,0.48635994,08.04.2020 23:10,1.000505173,0.8
1,0.490466774,08.04.2020 23:15,1.01497892,0.8
1,0.494573609,08.04.2020 23:20,0.991595538,0.8
1,0.498680443,08.04.2020 23:25,0.985293844,0.8
1,0.487209545,08.04.2020 23:30,0.983850181,0.8
1,0.452372051,08.04.2020 23:35,0.990807532,0.8
1,0.417534556,08.04.2020 23:40,0.993158941,0.8
1,0.382697061,08.04.2020 23:45,0.99780365,0.8
1,0.350202035,08.04.2020 23:50,0.990966545,0.8
1,0.32093854,08.04.2020 23:55,0.986027418,0.8
1,0.308814225,09.04.2020 00:00,0.992182446,0.8
1,0.322398682,09.04.2020 00:05,1.001410648,0.8
1,0.335983138,09.04.2020 00:10,1.000826191,0.8
1,0.349567595,09.04.2020 00:15,0.982877574,0.8
1,0.363537074,09.04.2020 00:20,0.997817758,0.8
1,0.379448224,09.04.2020 00:25,0.989773991,0.8
1,0.384704012,09.04.2020 00:30,1.004061042,0.8
1,0.373585525,09.04.2020 00:35,0.995417097,0.8
1,0.362683677,09.04.2020 00:40,0.983751517,0.8
1,0.353132782,09.04.2020 00:45,0.969713029,0.8
1,0.343793252,09.04.2020 00:50,0.982191069,0.8
1,0.334453723,09.04.2020 00:55,1.015560494,0.8
1,0.331740501,09.04.2020 01:00,1.005633456,0.8
1,0.338966741,09.04.2020 01:05,0.98922982,0.8
1,0.34619298,09.04.2020 01:10,0.979367874,0.8
1,0.35341922,09.04.2020 01:15,0.992500998,0.8
1,0.360684924,09.04.2020 01:20,1.000282011,0.8
1,0.368894879,09.04.2020 01:25,1.020168974,0.8
1,0.428653178,09.04.2020 01:30,0.990255993,0.8
1,0.572830569,09.04.2020 01:35,0.987766137,0.8
1,0.732192979,09.04.2020 01:40,0.982610047,0.8
1,0.882630223,09.04.2020 01:45,0.994760189,0.8
1,0.963296462,09.04.2020 01:50,1.002666654,0.8
1,0.99407523,09.04.2020 01:55,0.99648884,0.8
1,0.998525362,09.04.2020 02:00,0.986088958,0.8
1,0.984745695,09.04.2020 02:05,0.993757039,0.8
1,0.951271384,09.04.2020 02:10,0.99499884,0.8
1,0.888212846,09.04.2020 02:15,1.009962366,0.8
1,0.776273476,09.04.2020 02:20,1.000084569,0.8
1,0.653935338,09.04.2020 02:25,0.960844019,0.8
1,0.595068988,09.04.2020 02:30,0.983165405,0.8
1,0.627647572,09.04.2020 02:35,0.998744776,0.8
1,0.660226156,09.04.2020 02:40,1.007877768,0.8
1,0.69284499,09.04.2020 02:45,1.003088102,0.8
1,0.726258611,09.04.2020 02:50,0.972842671,0.8
1,0.759960595,09.04.2020 02:55,0.972053766,0.8
1,0.740814704,09.04.2020 03:00,0.99743291,0.8
1,0.644317102,09.04.2020 03:05,0.997478207,0.8
1,0.549390331,09.04.2020 03:10,1.011251564,0.8
1,0.462967999,09.04.2020 03:15,0.994045847,0.8
1,0.381412533,09.04.2020 03:20,0.982914515,0.8
1,0.309108337,09.04.2020 03:25,0.974754013,0.8
1,0.31998083,09.04.2020 03:30,0.987828318,0.8
1,0.466116144,09.04.2020 03:35,1.005490676,0.8
1,0.636480156,09.04.2020 03:40,1.011503256,0.8
1,0.818818309,09.04.2020 03:45,0.994624161,0.8
1,0.941939049,09.04.2020 03:50,0.978719094,0.8
1,0.990283225,09.04.2020 03:55,0.989314486,0.8
1,1,09.04.2020 04:00,0.994890105,0.8
1,1,09.04.2020 04:05,0.988898143,0.8
1,1,09.04.2020 04:10,0.987877098,0.8
1,1,09.04.2020 04:15,0.99680173,0.8
